,overall_rating,potential,international_reputation(1-5),value_euro
1010,72,77,1,3500000.0
1011,72,72,1,2600000.0
1012,72,72,1,1600000.0
1013,72,74,1,2500000.0
1014,72,77,1,4200000.0
1015,72,73,1,3600000.0
1016,72,73,2,2900000.0
1017,72,80,1,3900000.0
1018,72,72,1,1300000.0
1019,72,73,1,3600000.0
1020,72,79,1,4400000.0
1021,72,73,2,3000000.0
1022,72,85,1,5500000.0
1023,72,74,1,3100000.0
1024,72,76,1,3400000.0
1026,72,73,1,3700000.0
1027,72,72,1,1300000.0
1028,72,72,2,425000.0
1029,72,72,1,3000000.0
1030,72,72,1,3100000.0
1031,72,77,1,4200000.0
1032,72,79,1,4400000.0
1033,72,72,1,2600000.0
1034,72,73,1,3000000.0
1035,72,78,1,4300000.0
1036,72,72,1,2500000.0
1037,72,76,1,4100000.0
1038,72,78,1,4200000.0
1039,72,72,1,875000.0
1040,72,78,1,4200000.0
1041,72,72,1,3200000.0
1042,72,72,1,2400000.0
1043,72,72,1,2400000.0
1044,72,72,1,3300000.0
1045,72,72,1,3400000.0
1046,72,72,2,1500000.0
1047,72,73,1,3700000.0
1048,72,73,1,2900000.0
1049,72,77,1,4100000.0
1050,72,72,1,2000000.0
1051,72,72,2,1300000.0
1052,72,76,1,2900000.0
1053,72,72,1,3300000.0
1054,72,72,1,2500000.0
1055,72,72,2,3200000.0
1056,72,75,1,3900000.0
1057,72,77,1,3400000.0
1058,72,75,1,3900000.0
1059,72,79,1,3700000.0
1060,72,75,1,3300000.0
1061,72,78,1,4200000.0
1062,72,75,1,3200000.0
1063,72,72,1,3100000.0
1064,72,72,1,2300000.0
1065,72,72,1,2500000.0
1066,72,74,1,3800000.0
1067,72,72,2,1600000.0
1068,72,72,1,3300000.0
1069,72,72,1,3000000.0
1070,72,72,1,1300000.0
1071,72,73,1,3700000.0
1072,72,76,1,3400000.0
1073,72,72,1,1800000.0
1074,72,83,1,5500000.0
1075,72,79,1,4200000.0
1076,72,79,1,4300000.0
1077,72,72,1,1200000.0
1078,72,72,1,2400000.0
1079,72,72,1,3300000.0
1080,71,74,1,2400000.0
1081,71,76,1,3100000.0
1082,71,71,1,1800000.0
1083,71,75,1,2600000.0
1084,71,73,1,2300000.0
1085,71,71,1,2300000.0
1086,71,78,1,3300000.0
1087,71,71,1,1900000.0
1088,71,71,1,2400000.0
1089,71,71,2,1200000.0
1090,71,75,1,3100000.0
1091,71,75,1,3100000.0
1092,71,81,1,3200000.0
1093,71,79,1,3500000.0
1094,71,71,2,2000000.0
1095,71,71,1,550000.0
1096,71,74,1,2500000.0
1097,71,71,1,2500000.0
1098,71,71,1,1600000.0
1099,71,80,1,3200000.0
1100,71,79,1,3000000.0
1101,71,71,1,1800000.0
1102,71,71,1,2500000.0
1103,71,71,1,1800000.0
1104,71,71,1,750000.0
1105,71,74,1,2500000.0
1106,71,73,1,2300000.0
1107,71,78,1,3300000.0
1108,71,79,1,3000000.0
1109,71,78,1,2800000.0
1110,71,71,1,1900000.0
1111,71,71,1,2200000.0
1112,71,79,1,3000000.0
1113,71,71,1,2300000.0
1114,71,79,1,3000000.0
1115,71,86,1,5000000.0
1116,71,76,1,3200000.0
1117,71,80,1,3700000.0
1118,71,71,1,1800000.0
1120,71,71,1,2400000.0
1121,71,80,1,3200000.0
1122,71,71,1,2100000.0
1123,71,82,1,3600000.0
1124,71,71,2,1600000.0
1125,71,71,1,1400000.0
1126,71,71,1,1800000.0
1127,71,71,1,2400000.0
1128,71,71,1,1800000.0
1129,71,71,1,160000.0
1130,71,74,1,3000000.0
1131,71,71,1,1000000.0
1132,71,74,1,3000000.0
1133,71,72,1,2100000.0
1134,71,71,1,2500000.0
1135,71,71,1,1500000.0
1136,71,75,1,2500000.0
1137,71,71,1,550000.0
1138,71,75,1,2500000.0
1139,71,71,1,1800000.0
1140,71,75,1,2600000.0
1141,71,76,1,3200000.0
1142,71,71,1,2400000.0
1143,71,71,1,2200000.0
1144,71,71,2,850000.0
1145,71,71,1,1800000.0
1146,71,71,1,1700000.0
1147,71,71,1,1600000.0
1148,71,74,1,2500000.0
1149,71,72,1,2800000.0
1150,71,81,1,3900000.0
1151,71,76,1,2600000.0
1152,71,71,1,2500000.0
1153,71,71,2,1400000.0
1154,71,71,1,2300000.0
1155,71,79,1,2600000.0
1156,71,72,1,2200000.0
1157,71,75,1,2200000.0
1158,71,84,1,3700000.0
1159,71,71,1,1600000.0
1160,71,71,1,1800000.0
1161,71,75,1,2600000.0
1162,71,76,1,3200000.0
1163,71,71,1,1800000.0
1164,71,71,2,1400000.0
1166,71,76,1,3200000.0
1167,71,79,1,2600000.0
1168,71,71,1,2300000.0
1169,71,71,1,2000000.0
1170,71,82,1,3900000.0
1171,71,71,1,1500000.0
1172,71,76,1,3200000.0
1173,71,71,1,2000000.0
1174,71,71,1,2000000.0
1175,71,72,1,2800000.0
1176,71,73,1,2400000.0
1177,71,71,1,1900000.0
1178,71,82,1,4100000.0
1179,71,79,1,3500000.0
1180,71,72,2,2900000.0
1181,71,71,1,2400000.0
1182,71,71,1,1800000.0
1183,71,71,1,1400000.0
1184,71,72,1,2700000.0
1185,71,72,1,2200000.0
1186,71,71,1,2100000.0
1187,71,71,1,2200000.0
1188,71,71,1,1200000.0
1189,71,71,1,2500000.0
1190,71,71,1,1700000.0
1191,71,71,1,2200000.0
1192,71,71,1,1900000.0
1193,71,72,1,1800000.0
1194,71,71,1,2200000.0
1195,71,74,1,3000000.0
1196,71,71,1,1900000.0
1197,71,79,1,3500000.0
1198,71,79,1,3000000.0
1199,71,80,1,3700000.0
1200,71,72,1,2200000.0
1201,71,73,1,2400000.0
1202,71,71,1,1800000.0
1203,71,71,1,2500000.0
1204,71,71,1,2500000.0
1205,71,71,1,1900000.0
1206,71,71,1,1400000.0
1207,71,71,1,1800000.0
1208,71,71,1,2500000.0
1209,71,73,1,2300000.0
1210,71,78,1,2800000.0
1211,71,78,1,2800000.0
1212,71,85,1,5000000.0
1213,71,77,1,3200000.0
1214,71,71,2,1800000.0
1215,71,75,1,2600000.0
1216,71,78,1,2800000.0
1217,71,74,1,2900000.0
1218,71,72,1,2700000.0
1219,71,71,2,2000000.0
1220,71,71,1,1800000.0
1221,71,73,1,2900000.0
1222,71,71,1,1800000.0
1223,71,72,1,2800000.0
1224,71,72,1,2200000.0
1225,71,75,1,2600000.0
1226,71,71,1,2400000.0
1227,71,72,1,1800000.0
1228,71,71,1,2300000.0
1229,71,71,1,950000.0
1230,71,71,1,2000000.0
1231,71,73,1,2900000.0
1232,71,71,1,2100000.0
1233,71,73,1,2400000.0
1234,71,72,1,2800000.0
1235,71,73,1,2400000.0
1236,71,72,1,2200000.0
1237,71,71,1,2300000.0
1238,71,71,1,1300000.0
1239,71,71,1,1800000.0
1240,71,71,1,2400000.0
1241,71,76,1,3200000.0
1242,71,71,1,1800000.0
1243,71,82,1,3200000.0
1244,71,76,1,2300000.0
1245,71,71,1,2300000.0
1246,71,71,1,1600000.0
1247,71,82,1,4100000.0
1248,71,71,1,2500000.0
1249,71,71,1,2400000.0
1250,71,72,1,2800000.0
1251,71,71,2,2200000.0
1252,71,71,1,1800000.0
1253,71,76,1,3200000.0
1254,71,71,1,550000.0
1255,71,72,1,2800000.0
1256,71,74,1,2500000.0
1257,71,71,1,2400000.0
1258,71,71,1,2400000.0
1259,71,71,1,675000.0
1260,71,83,1,3800000.0
1261,71,77,1,3300000.0
1262,71,71,1,2300000.0
1263,71,74,1,2900000.0
1264,71,71,1,1800000.0
1265,71,85,1,5000000.0
1266,71,72,1,2300000.0
1267,71,71,1,1400000.0
1268,71,74,1,2500000.0
1269,71,71,1,550000.0
1270,71,71,2,2400000.0
1271,71,71,2,1000000.0
1272,71,80,1,3200000.0
1273,71,74,1,2400000.0
1274,71,74,1,2500000.0
1275,71,74,1,2400000.0
1276,71,71,1,2300000.0
1277,71,72,1,2700000.0
1278,71,76,1,3200000.0
1279,71,71,1,1900000.0
1280,71,74,1,2500000.0
1281,71,72,1,2300000.0
1282,71,73,1,2800000.0
1283,71,82,1,3600000.0
1284,71,72,1,2300000.0
1285,71,80,1,3200000.0
1286,71,71,1,950000.0
1287,71,72,1,2200000.0
1288,71,71,1,2500000.0
1289,71,73,1,2000000.0
1290,71,71,1,2500000.0
1291,71,75,1,2600000.0
1292,70,73,1,2200000.0
1293,70,75,2,2400000.0
1294,70,70,1,1600000.0
1295,70,78,1,2600000.0
1296,70,72,1,2200000.0
1297,71,78,1,2800000.0
1298,71,78,1,3400000.0
1299,71,71,1,2400000.0
1300,71,71,1,950000.0
1301,71,71,1,1800000.0
1302,71,72,1,1900000.0
1303,71,71,2,1400000.0
1304,71,71,2,160000.0
1305,71,71,1,1700000.0
1306,71,72,1,2800000.0
1307,71,74,1,2500000.0
1308,70,72,1,1500000.0
1309,70,70,2,1700000.0
1310,70,77,1,2100000.0
1311,70,70,1,1900000.0
1312,70,72,1,1700000.0
1313,70,70,2,675000.0
1314,70,70,1,750000.0
1315,70,73,1,1800000.0
1316,70,73,1,1800000.0
1317,70,74,1,1900000.0
1318,70,70,1,1800000.0
1319,70,70,1,600000.0
1320,70,70,1,1400000.0
1321,70,79,1,2700000.0
1322,70,83,1,3000000.0
1323,70,73,1,1800000.0
1324,70,75,1,2000000.0
1325,70,70,1,1700000.0
1326,70,77,1,2100000.0
1327,70,70,1,1300000.0
1328,70,70,1,1900000.0
1329,70,79,1,2700000.0
1330,70,84,1,3700000.0
1331,70,72,1,2200000.0
1332,70,70,1,1400000.0
1333,70,70,1,1500000.0
1334,70,70,1,1700000.0
1335,70,70,1,825000.0
1336,70,74,1,2300000.0
1337,70,71,1,1400000.0
1338,70,70,1,1800000.0
1339,70,70,1,1400000.0
1340,70,70,1,1200000.0
1341,70,70,1,1200000.0
1342,70,70,1,725000.0
1343,70,75,1,2000000.0
1344,70,70,1,1300000.0
1345,70,70,1,1000000.0
1346,70,70,1,1300000.0
1347,70,70,1,1600000.0
1348,70,79,1,2700000.0
1349,70,70,1,1800000.0
1350,70,70,1,1800000.0
1351,70,70,1,1100000.0
1352,70,73,1,1600000.0
1353,70,70,1,1500000.0
1354,70,76,1,2400000.0
1355,70,70,1,1600000.0
1356,70,74,1,2000000.0
1357,70,76,1,2400000.0
1358,70,73,1,1800000.0
1359,70,71,1,2100000.0
1360,70,71,1,1400000.0
1361,70,79,1,2400000.0
1362,70,70,1,925000.0
1363,70,72,1,1700000.0
1364,70,70,1,1900000.0
1365,70,70,1,1200000.0
1366,70,75,1,2000000.0
1367,70,77,1,2100000.0
1368,70,71,1,2100000.0
1369,70,70,1,875000.0
1370,70,73,1,2200000.0
1371,70,73,1,1900000.0
1372,70,71,1,1400000.0
1373,70,70,1,1900000.0
1374,70,71,1,1600000.0
1375,70,71,1,1600000.0
1376,70,77,1,2100000.0
1377,70,70,1,1200000.0
1378,70,71,1,1400000.0
1379,70,70,1,1800000.0
1380,70,77,1,2100000.0
1381,70,71,1,2100000.0
1382,70,71,2,2100000.0
1383,70,70,2,1000000.0
1384,70,82,1,2800000.0
1385,70,70,1,1600000.0
1386,70,70,1,1700000.0
1387,70,75,1,2000000.0
1388,70,71,1,1700000.0
1389,70,70,1,1900000.0
1390,70,70,1,1200000.0
1391,70,82,1,3200000.0
1392,70,70,1,1400000.0
1393,70,70,2,1500000.0
1394,70,70,2,925000.0
1395,70,70,1,1300000.0
1396,70,77,1,2500000.0
1397,70,70,1,1700000.0
1398,70,70,1,1500000.0
1399,70,75,1,1700000.0
1400,70,73,1,1900000.0
1401,70,70,2,925000.0
1402,70,81,1,3100000.0
1403,70,75,1,2400000.0
1404,70,76,1,2500000.0
1406,70,85,1,3500000.0
1407,70,71,1,1700000.0
1408,70,70,1,1700000.0
1409,70,70,2,1800000.0
1410,70,70,1,1700000.0
1411,70,74,1,2300000.0
1412,70,70,1,1300000.0
1413,70,70,1,1000000.0
1414,70,70,1,1000000.0
1415,70,71,1,1700000.0
1416,70,70,1,1400000.0
1417,70,70,1,1100000.0
1418,70,75,1,2400000.0
1419,70,70,1,1100000.0
1420,70,70,1,1800000.0
1421,70,77,1,2100000.0
1422,70,70,1,1800000.0
1423,70,79,1,2700000.0
1424,70,70,1,1700000.0
1425,70,71,1,1700000.0
1426,70,70,1,1400000.0
1427,70,70,1,1800000.0
1428,70,70,1,1400000.0
1429,70,70,1,1400000.0
1430,70,70,2,925000.0
1431,70,81,1,2600000.0
1432,70,70,1,1600000.0
1433,70,82,1,3200000.0
1434,70,72,1,1700000.0
1435,70,75,1,2000000.0
1436,70,75,1,2000000.0
1437,70,70,1,1400000.0
1438,70,71,1,1700000.0
1439,70,70,1,1300000.0
1440,70,70,1,1800000.0
1441,70,77,1,2500000.0
1442,70,71,1,1600000.0
1443,70,71,1,2100000.0
1444,70,70,1,1000000.0
1445,70,70,1,1600000.0
1446,70,80,1,2900000.0
1447,70,74,1,1900000.0
1448,70,76,1,2400000.0
1449,70,71,1,2100000.0
1450,70,73,1,2300000.0
1451,70,78,1,2700000.0
1452,70,71,1,1700000.0
1453,70,82,1,3100000.0
1454,70,70,1,550000.0
1455,70,76,1,2400000.0
1456,70,71,1,2100000.0
1457,70,82,1,3200000.0
1458,70,70,1,1400000.0
1459,70,70,1,1400000.0
1460,70,78,1,2200000.0
1461,70,76,1,2400000.0
1462,70,73,1,2200000.0
1463,70,79,1,2100000.0
1464,70,77,1,2500000.0
1465,70,70,1,1200000.0
1466,70,74,1,2000000.0
1467,70,70,1,600000.0
1468,70,70,1,1300000.0
1469,70,74,1,1900000.0
1470,70,70,1,1200000.0
1471,70,77,1,2500000.0
1472,70,77,1,2100000.0
1473,70,75,1,2000000.0
1474,70,70,1,1800000.0
1475,70,70,1,1800000.0
1476,70,75,1,2400000.0
1478,70,71,1,2100000.0
1479,70,83,1,3100000.0
1480,70,70,1,1000000.0
1481,70,72,1,1700000.0
1482,70,73,1,1500000.0
1483,70,70,1,1700000.0
1484,70,70,1,1600000.0
1485,70,71,1,2100000.0
1486,70,70,1,1300000.0
1487,70,71,1,2100000.0
1488,70,75,1,2000000.0
1489,70,70,1,1800000.0
1490,70,70,2,750000.0
1491,70,81,1,2700000.0
1492,70,70,1,1700000.0
1493,70,70,1,1800000.0
1494,70,70,1,1500000.0
1495,70,77,1,2500000.0
1496,70,70,1,1800000.0
1497,70,74,1,2400000.0
1498,70,70,1,1100000.0
1499,70,71,1,1400000.0
1500,70,77,1,2100000.0
1501,70,77,1,2500000.0
1502,70,70,1,500000.0
1503,70,70,1,1600000.0
1504,70,74,1,2300000.0
1505,70,70,1,1800000.0
1506,70,70,1,1800000.0
1507,70,70,1,1400000.0
1508,70,70,1,1700000.0
1509,70,70,1,1700000.0
1510,70,72,1,1800000.0
1511,70,72,1,2200000.0
1512,70,70,1,1200000.0
1513,70,70,1,1400000.0
1515,70,70,1,1000000.0
1516,70,70,1,1900000.0
1517,70,76,1,1800000.0
1518,70,70,1,240000.0
1519,70,70,1,1000000.0
1520,70,70,2,240000.0
1521,70,70,1,1400000.0
1522,70,70,1,1800000.0
1523,70,76,1,2400000.0
1524,70,72,1,1500000.0
1525,70,70,1,1300000.0
1526,70,70,1,1900000.0
1527,70,82,1,2700000.0
1528,70,83,1,3400000.0
1529,70,70,1,550000.0
1530,70,77,1,1900000.0
1531,70,70,1,1800000.0
1532,70,70,1,1800000.0
1533,70,80,1,2900000.0
1534,70,77,1,2500000.0
1535,70,78,1,2000000.0
1536,70,70,2,1000000.0
1537,70,84,1,3600000.0
1538,70,72,1,1400000.0
1539,70,76,1,2100000.0
1540,70,70,1,1200000.0
1541,70,73,1,1900000.0
1542,70,74,1,2300000.0
1543,70,70,1,1900000.0
1544,70,70,2,550000.0
1546,70,80,1,2500000.0
1547,70,70,2,120000.0
1548,70,70,1,1800000.0
1549,70,80,1,2800000.0
1550,70,75,1,1700000.0
1551,70,70,1,1400000.0
1552,70,70,2,1400000.0
1553,70,70,1,120000.0
1554,70,70,1,1700000.0
1555,70,70,1,1400000.0
1556,70,70,1,1800000.0
1557,70,77,1,1800000.0
1558,69,72,1,1100000.0
1559,69,72,1,1400000.0
1560,69,69,2,1100000.0
1561,69,69,1,1100000.0
1562,69,72,1,1300000.0
1563,69,69,1,250000.0
1564,69,69,1,525000.0
1565,69,69,1,775000.0
1566,69,69,1,775000.0
1567,69,70,1,1200000.0
1568,69,69,1,1000000.0
1569,69,70,1,1000000.0
1570,69,77,1,1500000.0
1571,69,70,1,1200000.0
1572,69,69,1,825000.0
1573,69,81,1,1600000.0
1574,69,69,1,825000.0
1575,69,69,1,900000.0
1576,69,71,1,850000.0
1577,69,74,1,1200000.0
1578,69,69,1,975000.0
1579,69,69,1,1000000.0
1580,69,69,1,1000000.0
1581,69,69,1,700000.0
1582,69,69,1,675000.0
1584,69,76,1,1500000.0
1585,69,69,1,425000.0
1586,69,73,1,1100000.0
1587,69,70,1,1200000.0
1588,69,79,1,1500000.0
1589,69,75,1,1200000.0
1590,69,69,1,1100000.0
1591,69,70,1,1200000.0
1592,69,76,1,1500000.0
1593,69,73,1,1200000.0
1594,69,69,1,950000.0
1595,69,72,1,1100000.0
1596,69,69,1,1100000.0
1597,69,74,1,1200000.0
1598,69,70,1,1000000.0
1599,69,72,1,1100000.0
1600,69,70,1,1000000.0
1601,69,69,1,925000.0
1602,69,70,1,1200000.0
1603,69,74,1,1200000.0
1605,69,70,1,1000000.0
1606,69,69,1,1100000.0
1607,69,69,1,375000.0
1608,69,71,1,1000000.0
1609,69,73,1,1400000.0
1610,69,69,1,250000.0
1611,69,69,1,925000.0
1612,69,76,1,1300000.0
1613,69,77,1,1200000.0
1614,69,69,1,825000.0
1615,69,73,1,925000.0
1616,69,69,1,425000.0
1617,69,75,1,1100000.0
1618,69,69,1,775000.0
1619,69,82,1,2000000.0
1620,69,69,2,600000.0
1621,69,71,1,1100000.0
1622,69,69,1,700000.0
1623,69,79,1,1700000.0
1624,69,77,1,1300000.0
1625,69,81,1,1700000.0
1626,69,82,1,2000000.0
1627,69,70,1,1200000.0
1628,69,73,1,1200000.0
1630,69,69,1,575000.0
1631,69,74,1,1400000.0
1632,69,69,1,850000.0
1633,69,76,1,1100000.0
1634,69,69,1,375000.0
1635,69,70,1,1200000.0
1636,69,69,1,1100000.0
1637,69,72,1,925000.0
1638,69,76,1,1500000.0
1639,69,69,1,850000.0
1640,69,69,1,600000.0
1641,69,74,1,1400000.0
1642,69,80,1,1600000.0
1643,69,73,1,1100000.0
1644,69,69,1,1100000.0
1645,69,69,1,425000.0
1646,69,72,1,1100000.0
1647,69,74,1,1400000.0
1648,69,77,1,1500000.0
1649,69,77,1,1300000.0
1650,69,69,1,1100000.0
1651,69,69,1,1100000.0
1652,69,70,1,1200000.0
1653,69,69,1,525000.0
1654,69,72,1,1300000.0
1655,69,82,1,2000000.0
1656,69,77,1,1200000.0
1657,69,69,1,575000.0
1658,69,69,1,775000.0
1659,69,76,1,1500000.0
1660,69,69,1,700000.0
1661,69,69,1,875000.0
1662,69,71,1,1100000.0
1663,69,69,1,750000.0
1664,69,71,1,1100000.0
1665,69,77,1,1300000.0
1666,69,69,1,850000.0
1669,69,69,1,1100000.0
1670,69,69,1,70000.0
1671,69,70,1,1000000.0
1672,69,73,1,1100000.0
1673,69,73,1,1100000.0
1674,69,89,1,2100000.0
1675,69,69,1,1100000.0
1676,69,75,1,1200000.0
1677,69,73,1,1200000.0
1678,69,78,1,1600000.0
1679,69,69,1,825000.0
1680,69,69,1,650000.0
1681,69,69,1,875000.0
1682,69,74,1,1400000.0
1683,69,84,1,2300000.0
1684,69,80,1,1600000.0
1685,69,71,1,1000000.0
1686,69,73,1,1400000.0
1687,69,77,1,1600000.0
1688,69,69,1,1100000.0
1689,69,78,1,1600000.0
1690,69,69,2,825000.0
1691,69,69,2,475000.0
1692,69,69,1,700000.0
1693,69,81,1,1500000.0
1694,69,80,1,1600000.0
1695,69,74,1,1400000.0
1696,69,72,1,1300000.0
1697,69,71,1,1100000.0
1698,69,69,1,600000.0
1699,69,76,1,1500000.0
1700,69,69,1,1000000.0
1701,69,75,1,1400000.0
1702,69,69,1,1200000.0
1703,69,69,1,775000.0
1704,69,69,1,875000.0
1705,69,69,1,700000.0
1706,69,69,2,325000.0
1707,69,69,1,625000.0
1708,69,75,1,1500000.0
1709,69,69,1,750000.0
1710,69,73,1,1300000.0
1711,69,77,1,1600000.0
1712,69,71,1,1300000.0
1713,69,75,1,1500000.0
1714,69,72,1,1300000.0
1715,69,77,1,1500000.0
1716,69,69,1,975000.0
1717,69,69,1,1100000.0
1718,69,69,1,1200000.0
1719,69,77,1,1300000.0
1720,69,69,1,1100000.0
1721,69,78,1,1600000.0
1722,69,74,1,1400000.0
1723,69,72,1,925000.0
1724,69,69,1,600000.0
1725,69,74,1,1000000.0
1726,69,69,1,850000.0
1727,69,74,1,1200000.0
1728,69,81,1,1900000.0
1729,69,69,1,650000.0
1730,69,69,2,975000.0
1731,69,81,1,1400000.0
1732,69,69,1,1100000.0
1733,69,82,1,2000000.0
1734,69,69,1,675000.0
1735,69,69,1,875000.0
1736,69,69,1,625000.0
1737,69,79,1,1700000.0
1738,69,69,1,1100000.0
1739,69,69,1,1100000.0
1740,69,69,1,875000.0
1741,69,69,2,525000.0
1742,69,69,1,700000.0
1743,69,78,1,1400000.0
1744,69,77,1,1300000.0
1745,69,69,1,1000000.0
1746,69,78,1,1200000.0
1747,69,76,1,1200000.0
1748,69,85,1,2100000.0
1749,69,69,1,825000.0
1750,69,80,1,1800000.0
1751,69,72,1,875000.0
1752,69,70,1,1300000.0
1753,69,76,1,1500000.0
1754,69,73,1,1200000.0
1755,69,69,1,425000.0
1756,69,69,1,1100000.0
1757,69,69,1,1100000.0
1758,69,69,1,600000.0
1759,69,69,1,775000.0
1760,69,69,1,250000.0
1761,69,69,1,600000.0
1762,69,78,1,1400000.0
1763,69,73,1,1100000.0
1764,69,69,1,1100000.0
1765,69,74,1,1200000.0
1766,69,74,1,1200000.0
1767,69,69,1,1100000.0
1768,69,69,1,650000.0
1769,69,69,1,825000.0
1770,69,73,1,1400000.0
1771,69,70,1,1000000.0
1772,69,70,1,1300000.0
1773,69,81,1,1600000.0
1774,69,69,1,825000.0
1775,69,72,1,1300000.0
1776,69,72,1,1300000.0
1777,69,69,1,800000.0
1778,69,69,2,600000.0
1779,69,69,1,425000.0
1780,69,69,2,950000.0
1781,69,74,1,1400000.0
1782,69,72,1,1100000.0
1783,69,74,1,1400000.0
1784,69,69,1,70000.0
1785,69,71,1,1100000.0
1786,69,78,1,1600000.0
1787,69,69,1,950000.0
1788,69,69,1,1000000.0
1789,69,69,1,750000.0
1790,69,69,1,825000.0
1791,69,69,1,700000.0
1792,69,70,1,1200000.0
1793,69,72,1,1100000.0
1794,69,69,1,400000.0
1795,69,69,1,1000000.0
1796,69,73,1,975000.0
1797,69,86,1,2200000.0
1798,69,69,1,325000.0
1799,69,69,1,1100000.0
1800,69,69,1,250000.0
1801,68,68,1,500000.0
1802,68,76,1,1300000.0
1803,68,68,2,675000.0
1804,68,68,1,950000.0
1805,68,68,1,950000.0
1806,68,68,1,750000.0
1807,68,69,1,1000000.0
1808,68,68,1,900000.0
1809,68,68,1,950000.0
1810,68,68,1,950000.0
1811,68,68,1,525000.0
1812,68,68,1,250000.0
1813,68,68,1,600000.0
1814,68,76,1,1300000.0
1816,68,74,1,1000000.0
1817,68,68,1,700000.0
1818,68,70,1,875000.0
1819,68,76,1,1300000.0
1820,68,74,1,1000000.0
1821,68,69,1,850000.0
1822,68,68,1,700000.0
1823,68,68,1,700000.0
1824,68,84,1,1700000.0
1825,68,69,1,850000.0
1826,68,68,1,700000.0
1827,68,77,1,1200000.0
1828,68,79,1,1400000.0
1829,68,68,1,350000.0
1830,68,68,2,800000.0
1831,68,69,1,875000.0
1832,68,68,1,875000.0
1833,68,70,1,1100000.0
1834,68,69,1,1100000.0
1835,68,71,1,1100000.0
1836,68,72,1,975000.0
1837,68,68,2,525000.0
1838,68,74,1,1200000.0
1839,68,68,1,210000.0
1840,68,68,1,900000.0
1841,68,80,1,1200000.0
1842,68,73,1,1200000.0
1843,68,68,1,950000.0
1844,68,68,1,900000.0
1845,68,68,1,675000.0
1846,68,76,1,1100000.0
1847,68,68,1,550000.0
1848,68,68,1,750000.0
1849,68,78,1,1300000.0
1850,68,68,1,525000.0
1851,68,75,1,925000.0
1852,68,75,1,1200000.0
1853,68,68,1,775000.0
1854,68,69,1,825000.0
1855,68,68,1,875000.0
1856,68,71,1,925000.0
1857,68,68,1,850000.0
1858,68,69,1,825000.0
1860,68,73,1,1000000.0
1861,68,68,1,550000.0
1862,68,68,1,525000.0
1863,68,68,1,500000.0
1864,68,72,1,1100000.0
1865,68,81,1,1400000.0
1866,68,77,1,1200000.0
1867,68,75,1,1100000.0
1868,68,68,1,875000.0
1869,68,68,1,425000.0
1871,68,72,1,1200000.0
1872,68,68,1,250000.0
1873,68,73,1,1000000.0
1874,68,71,1,1100000.0
1875,68,68,1,950000.0
1876,68,68,1,600000.0
1877,68,68,1,60000.0
1878,68,82,1,1800000.0
1879,68,68,1,925000.0
1880,68,73,1,1200000.0
1881,68,70,1,725000.0
1882,68,71,1,925000.0
1883,68,69,1,1100000.0
1884,68,74,1,1200000.0
1885,68,73,1,1000000.0
1886,68,69,1,1100000.0
1887,68,72,1,1200000.0
1888,68,68,1,600000.0
1889,68,68,1,270000.0
1890,68,72,1,825000.0
1891,68,78,1,1300000.0
1892,68,68,1,450000.0
1893,68,72,1,1200000.0
1894,68,79,1,1400000.0
1895,68,74,1,1200000.0
1896,68,68,1,500000.0
1897,68,73,1,1000000.0
1898,68,68,1,950000.0
1899,68,68,1,950000.0
1900,68,69,1,1100000.0
1901,68,68,1,900000.0
1902,68,77,1,1400000.0
1903,68,79,1,1300000.0
1904,68,69,1,1000000.0
1905,68,68,1,700000.0
1906,68,68,1,875000.0
1907,68,69,1,825000.0
1908,68,72,1,1100000.0
1909,68,68,1,675000.0
1910,68,70,1,725000.0
1911,68,72,1,825000.0
1912,68,69,1,850000.0
1913,68,74,1,1000000.0
1914,68,75,1,950000.0
1915,68,70,1,875000.0
1916,68,68,1,725000.0
1917,68,69,1,1000000.0
1918,68,76,1,1100000.0
1919,68,70,1,1100000.0
1920,68,73,1,1200000.0
1921,68,68,1,875000.0
1922,68,68,1,650000.0
1923,68,74,1,1000000.0
1924,68,68,1,475000.0
1925,68,68,1,675000.0
1926,68,76,1,1300000.0
1927,68,68,1,425000.0
1928,68,68,3,260000.0
1929,68,69,1,1100000.0
1930,68,80,1,1400000.0
1931,68,68,1,450000.0
1932,68,78,1,1500000.0
1933,68,68,1,750000.0
1934,68,70,1,875000.0
1935,68,68,1,600000.0
1936,68,68,1,850000.0
1937,68,73,1,1000000.0
1938,68,68,1,270000.0
1939,68,68,1,700000.0
1940,68,68,1,350000.0
1941,68,68,1,675000.0
1942,68,68,1,375000.0
1943,68,73,1,1000000.0
1944,68,68,1,675000.0
1945,68,69,1,1100000.0
1946,68,68,1,700000.0
1947,68,69,1,1100000.0
1948,68,75,1,1100000.0
1949,68,68,1,850000.0
1950,68,80,1,1600000.0
1951,68,72,1,975000.0
1952,68,68,1,675000.0
1953,68,69,1,850000.0
1954,68,68,1,375000.0
1955,68,68,1,210000.0
1956,68,68,1,850000.0
1957,68,68,1,525000.0
1958,68,68,1,775000.0
1959,68,68,1,550000.0
1960,68,69,1,850000.0
1961,68,70,1,875000.0
1962,68,68,1,60000.0
1963,68,78,1,1300000.0
1965,68,68,1,950000.0
1966,68,87,1,1800000.0
1967,68,87,1,1800000.0
1968,68,81,1,1700000.0
1969,68,71,1,925000.0
1970,68,73,1,1200000.0
1971,68,72,1,975000.0
